poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,data_quality,notes
GALLUP_20230801_891,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,unemployment,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;unemployment,structured_poll,
GALLUP_20230801_892,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,budget_deficit,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;budget_deficit,structured_poll,
GALLUP_20230801_893,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes,structured_poll,
GALLUP_20230801_894,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,energy_prices,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;energy_prices,structured_poll,
GALLUP_20230801_895,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,recession,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;recession,structured_poll,
GALLUP_20230801_896,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,67.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general,structured_poll,
GALLUP_20230801_897,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,18.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership,structured_poll,
GALLUP_20230801_898,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],immigration,immigration_general,13.0,,,1000,phone,adults,4.0,most_important_problem;immigration;immigration_general,structured_poll,
GALLUP_20230801_899,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty_homelessness,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty_homelessness,structured_poll,
GALLUP_20230801_900,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,2.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform,structured_poll,
GALLUP_20230801_901,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,crime_violence,3.0,,,1000,phone,adults,4.0,most_important_problem;crime;crime_violence,structured_poll,
GALLUP_20230801_902,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,moral_decline,2.0,,,1000,phone,adults,4.0,most_important_problem;society;moral_decline,structured_poll,
GALLUP_20230801_903,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,2.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect,structured_poll,
GALLUP_20230801_904,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,3.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations,structured_poll,
GALLUP_20230801_905,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,3.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control,structured_poll,
GALLUP_20230801_906,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],climate,climate_change,3.0,,,1000,phone,adults,4.0,most_important_problem;climate;climate_change,structured_poll,
GALLUP_20230801_907,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,media,1.0,,,1000,phone,adults,4.0,most_important_problem;government;media,structured_poll,
GALLUP_20230801_908,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,1.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general,structured_poll,
GALLUP_20230801_909,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,drugs,1.0,,,1000,phone,adults,4.0,most_important_problem;crime;drugs,structured_poll,
GALLUP_20230801_910,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,no_opinion,3.0,,,1000,phone,adults,4.0,most_important_problem;other;no_opinion,structured_poll,
GALLUP_20230703_855,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-03,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,29.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general,structured_poll,
GALLUP_20230701_805,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,29.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general,structured_poll,
GALLUP_20230701_806,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,11.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general,structured_poll,
GALLUP_20230701_807,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,8.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation,structured_poll,
GALLUP_20230701_808,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,budget_deficit,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;budget_deficit,structured_poll,
GALLUP_20230701_809,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,unemployment,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;unemployment,structured_poll,
GALLUP_20230701_810,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality,structured_poll,
GALLUP_20230701_811,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,wages,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;wages,structured_poll,
GALLUP_20230701_812,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty,structured_poll,
GALLUP_20230701_813,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes,structured_poll,
GALLUP_20230701_814,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,energy_prices,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;energy_prices,structured_poll,
GALLUP_20230701_815,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2023-07-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,69.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general,structured_poll,
